"5221","講義棟","vacant"
"5222","講義棟","vacant"
"5223","講義棟","vacant"
"5224","講義棟","vacant"
"5225","講義棟","vacant"
"5226","講義棟","vacant"
"5227","講義棟","vacant"
"5228","講義棟","vacant"
"5229","講義棟","vacant"
"5230","講義棟","vacant"
"5231","講義棟","vacant"
"5232","講義棟","vacant"
"5233","講義棟","vacant"
"5234","講義棟","vacant"
"5235","講義棟","vacant"
"5236","講義棟","vacant"
"5237","講義棟","vacant"
"5238","講義棟","vacant"
"5239","講義棟","vacant"
"5240","講義棟","vacant"
"6001","講義棟","vacant"
"6002","講義棟","vacant"
"6003","講義棟","vacant"
"6004","講義棟","vacant"
"6005","講義棟","vacant"
"6006","講義棟","vacant"
"6007","講義棟","vacant"
"6008","講義棟","vacant"
"6009","講義棟","vacant"
"6010","講義棟","vacant"
"6011","講義棟","vacant"
"6012","講義棟","vacant"
"6013","講義棟","vacant"
"6014","講義棟","vacant"
"6015","講義棟","vacant"
"6016","講義棟","vacant"
"6017","講義棟","vacant"
"6018","講義棟","vacant"
"6019","講義棟","vacant"
"6020","講義棟","vacant"
"6021","講義棟","vacant"
"6022","講義棟","vacant"
"6023","講義棟","vacant"
"6024","講義棟","vacant"
"6025","講義棟","vacant"
"6026","講義棟","vacant"
"6027","講義棟","vacant"
"6028","講義棟","vacant"
"6029","講義棟","vacant"
